storeNo,partNo,date,price
1,10494,2019-11-01,114.99
1,10494,2019-12-01,0.0
2,10494,2019-07-01,111.99
2,10494,2019-08-01,131.99
2,10494,2019-09-01,106.99
2,10494,2019-10-01,119.99
2,10494,2019-11-01,141.99
2,10494,2019-12-01,123.99
3,10494,2019-07-01,116.99
3,10494,2019-08-01,135.99
3,10494,2019-09-01,142.99
3,10494,2019-10-01,155.99
3,10494,2019-11-01,148.99
3,10494,2019-12-01,154.99
4,10494,2019-07-01,131.99
4,10494,2019-08-01,114.99
4,10494,2019-09-01,155.99
4,10494,2019-10-01,128.99
4,10494,2019-11-01,149.99
4,10494,2019-12-01,128.99
5,10494,2019-07-01,133.99
5,10494,2019-08-01,149.99
5,10494,2019-09-01,133.99
5,10494,2019-10-01,142.99
5,10494,2019-11-01,149.99
5,10494,2019-12-01,111.99
6,10494,2019-07-01,123.99
6,10494,2019-08-01,119.99
6,10494,2019-09-01,152.99
6,10494,2019-10-01,114.99
6,10494,2019-11-01,140.99
6,10494,2019-12-01,141.99
7,10494,2019-07-01,144.99
7,10494,2019-08-01,115.99
7,10494,2019-09-01,135.99
7,10494,2019-10-01,0.0
7,10494,2019-11-01,131.99
7,10494,2019-12-01,111.99
1,10495,2019-07-01,95.99
1,10495,2019-08-01,105.99
1,10495,2019-09-01,84.99
1,10495,2019-10-01,76.99
1,10495,2019-11-01,96.99
1,10495,2019-12-01,107.99
2,10495,2019-07-01,105.99
2,10495,2019-08-01,84.99
2,10495,2019-09-01,96.99
2,10495,2019-10-01,0.0
2,10495,2019-11-01,109.99
2,10495,2019-12-01,78.99
3,10495,2019-07-01,105.99
3,10495,2019-08-01,91.99
3,10495,2019-09-01,107.99
3,10495,2019-10-01,100.99
3,10495,2019-11-01,104.99
3,10495,2019-12-01,92.99
4,10495,2019-07-01,74.99
4,10495,2019-08-01,111.99
4,10495,2019-09-01,99.99
4,10495,2019-10-01,105.99
4,10495,2019-11-01,74.99
4,10495,2019-12-01,97.99
5,10495,2019-07-01,75.99
5,10495,2019-08-01,106.99
5,10495,2019-09-01,82.99
5,10495,2019-10-01,83.99
5,10495,2019-11-01,86.99
5,10495,2019-12-01,79.99
6,10495,2019-07-01,94.99
6,10495,2019-08-01,88.99
6,10495,2019-09-01,87.99
6,10495,2019-10-01,95.99
6,10495,2019-11-01,89.99
6,10495,2019-12-01,108.99
7,10495,2019-07-01,97.99
7,10495,2019-08-01,76.99
7,10495,2019-09-01,0.0
7,10495,2019-10-01,79.99
7,10495,2019-11-01,109.99
7,10495,2019-12-01,76.99
1,10496,2019-07-01,0.0
1,10496,2019-08-01,133.99
1,10496,2019-09-01,112.99
1,10496,2019-10-01,118.99
1,10496,2019-11-01,109.99
1,10496,2019-12-01,114.99
2,10496,2019-07-01,99.99
2,10496,2019-08-01,136.99
2,10496,2019-09-01,143.99
2,10496,2019-10-01,0.0
2,10496,2019-11-01,141.99
2,10496,2019-12-01,127.99
3,10496,2019-07-01,0.0
3,10496,2019-08-01,103.99
3,10496,2019-09-01,0.0
3,10496,2019-10-01,101.99
3,10496,2019-11-01,109.99
3,10496,2019-12-01,144.99
4,10496,2019-07-01,134.99
4,10496,2019-08-01,99.99
4,10496,2019-09-01,142.99
4,10496,2019-10-01,99.99
4,10496,2019-11-01,138.99
4,10496,2019-12-01,99.99
5,10496,2019-07-01,121.99
5,10496,2019-08-01,147.99
5,10496,2019-09-01,0.0
5,10496,2019-10-01,128.99
5,10496,2019-11-01,139.99
5,10496,2019-12-01,142.99
6,10496,2019-07-01,127.99
6,10496,2019-08-01,129.99
6,10496,2019-09-01,138.99
6,10496,2019-10-01,146.99
6,10496,2019-11-01,108.99
6,10496,2019-12-01,103.99
7,10496,2019-07-01,103.99
7,10496,2019-08-01,139.99
7,10496,2019-09-01,137.99
7,10496,2019-10-01,116.99
7,10496,2019-11-01,108.99
7,10496,2019-12-01,124.99
1,10497,2019-07-01,128.99
1,10497,2019-08-01,113.99
1,10497,2019-09-01,147.99
1,10497,2019-10-01,114.99
1,10497,2019-11-01,126.99
1,10497,2019-12-01,113.99
2,10497,2019-07-01,128.99
2,10497,2019-08-01,131.99
2,10497,2019-09-01,126.99
2,10497,2019-10-01,124.99
2,10497,2019-11-01,117.99
2,10497,2019-12-01,120.99
3,10497,2019-07-01,126.99
3,10497,2019-08-01,144.99
3,10497,2019-09-01,163.99
3,10497,2019-10-01,114.99
3,10497,2019-11-01,0.0
3,10497,2019-12-01,0.0
4,10497,2019-07-01,149.99
4,10497,2019-08-01,119.99
4,10497,2019-09-01,168.99
4,10497,2019-10-01,113.99
4,10497,2019-11-01,121.99
4,10497,2019-12-01,154.99
5,10497,2019-07-01,137.99
5,10497,2019-08-01,140.99
5,10497,2019-09-01,141.99
5,10497,2019-10-01,161.99
5,10497,2019-11-01,165.99
5,10497,2019-12-01,155.99
6,10497,2019-07-01,152.99
6,10497,2019-08-01,128.99
6,10497,2019-09-01,155.99
6,10497,2019-10-01,149.99
6,10497,2019-11-01,117.99
6,10497,2019-12-01,162.99
7,10497,2019-07-01,154.99
7,10497,2019-08-01,117.99
7,10497,2019-09-01,126.99
7,10497,2019-10-01,159.99
7,10497,2019-11-01,133.99
7,10497,2019-12-01,144.99
1,10498,2019-07-01,61.99
1,10498,2019-08-01,68.99
1,10498,2019-09-01,60.99
1,10498,2019-10-01,53.99
1,10498,2019-11-01,61.99
1,10498,2019-12-01,60.99
2,10498,2019-07-01,64.99
2,10498,2019-08-01,66.99
2,10498,2019-09-01,73.99
2,10498,2019-10-01,74.99
2,10498,2019-11-01,61.99
2,10498,2019-12-01,68.99
3,10498,2019-07-01,51.99
3,10498,2019-08-01,52.99
3,10498,2019-09-01,62.99
3,10498,2019-10-01,59.99
3,10498,2019-11-01,52.99
3,10498,2019-12-01,57.99
4,10498,2019-07-01,63.99
4,10498,2019-08-01,73.99
4,10498,2019-09-01,54.99
4,10498,2019-10-01,65.99
4,10498,2019-11-01,67.99
4,10498,2019-12-01,62.99
5,10498,2019-07-01,66.99
5,10498,2019-08-01,56.99
5,10498,2019-09-01,51.99
5,10498,2019-10-01,65.99
5,10498,2019-11-01,71.99
5,10498,2019-12-01,68.99
6,10498,2019-07-01,0.0
6,10498,2019-08-01,75.99
6,10498,2019-09-01,71.99
6,10498,2019-10-01,0.0
6,10498,2019-11-01,50.99
6,10498,2019-12-01,71.99
7,10498,2019-07-01,64.99
7,10498,2019-08-01,54.99
7,10498,2019-09-01,73.99
7,10498,2019-10-01,51.99
7,10498,2019-11-01,61.99
7,10498,2019-12-01,51.99
1,10499,2019-07-01,50.99
1,10499,2019-08-01,45.99
1,10499,2019-09-01,45.99
1,10499,2019-10-01,53.99
1,10499,2019-11-01,41.99
1,10499,2019-12-01,45.99
2,10499,2019-07-01,55.99
2,10499,2019-08-01,41.99
2,10499,2019-09-01,47.99
2,10499,2019-10-01,50.99
2,10499,2019-11-01,44.99
2,10499,2019-12-01,54.99
3,10499,2019-07-01,0.0
3,10499,2019-08-01,46.99
3,10499,2019-09-01,48.99
3,10499,2019-10-01,54.99
3,10499,2019-11-01,44.99
3,10499,2019-12-01,45.99
4,10499,2019-07-01,0.0
4,10499,2019-08-01,46.99
4,10499,2019-09-01,56.99
4,10499,2019-10-01,47.99
4,10499,2019-11-01,39.99
4,10499,2019-12-01,45.99
5,10499,2019-07-01,57.99
5,10499,2019-08-01,0.0
5,10499,2019-09-01,40.99
5,10499,2019-10-01,46.99
5,10499,2019-11-01,45.99
5,10499,2019-12-01,50.99
6,10499,2019-07-01,40.99
6,10499,2019-08-01,42.99
6,10499,2019-09-01,0.0
6,10499,2019-10-01,54.99
6,10499,2019-11-01,52.99
6,10499,2019-12-01,50.99
7,10499,2019-07-01,48.99
7,10499,2019-08-01,47.99
7,10499,2019-09-01,53.99
7,10499,2019-10-01,55.99
7,10499,2019-11-01,40.99
7,10499,2019-12-01,56.99
1,10500,2019-07-01,298.99
1,10500,2019-08-01,215.99
1,10500,2019-09-01,273.99
1,10500,2019-10-01,205.99
1,10500,2019-11-01,0.0
1,10500,2019-12-01,238.99
2,10500,2019-07-01,273.99
2,10500,2019-08-01,268.99
2,10500,2019-09-01,235.99
2,10500,2019-10-01,238.99
2,10500,2019-11-01,293.99
2,10500,2019-12-01,207.99
3,10500,2019-07-01,202.99
3,10500,2019-08-01,220.99
3,10500,2019-09-01,207.99
3,10500,2019-10-01,200.99
3,10500,2019-11-01,298.99
3,10500,2019-12-01,265.99
4,10500,2019-07-01,270.99
4,10500,2019-08-01,0.0
4,10500,2019-09-01,265.99
4,10500,2019-10-01,290.99
4,10500,2019-11-01,230.99
4,10500,2019-12-01,207.99
5,10500,2019-07-01,295.99
5,10500,2019-08-01,258.99
5,10500,2019-09-01,230.99
5,10500,2019-10-01,230.99
5,10500,2019-11-01,275.99
5,10500,2019-12-01,295.99
6,10500,2019-07-01,245.99
6,10500,2019-08-01,202.99
6,10500,2019-09-01,265.99
6,10500,2019-10-01,215.99
6,10500,2019-11-01,290.99
6,10500,2019-12-01,285.99
7,10500,2019-07-01,275.99
7,10500,2019-08-01,268.99
7,10500,2019-09-01,240.99
7,10500,2019-10-01,295.99
7,10500,2019-11-01,258.99
7,10500,2019-12-01,245.99
1,10501,2019-07-01,347.99
1,10501,2019-08-01,293.99
1,10501,2019-09-01,293.99
1,10501,2019-10-01,0.0
1,10501,2019-11-01,289.99
1,10501,2019-12-01,333.99
2,10501,2019-07-01,423.99
2,10501,2019-08-01,0.0
2,10501,2019-09-01,351.99
2,10501,2019-10-01,430.99
2,10501,2019-11-01,434.99
2,10501,2019-12-01,398.99
3,10501,2019-07-01,304.99
3,10501,2019-08-01,372.99
3,10501,2019-09-01,409.99
3,10501,2019-10-01,300.99
3,10501,2019-11-01,333.99
3,10501,2019-12-01,0.0
4,10501,2019-07-01,430.99
4,10501,2019-08-01,307.99
4,10501,2019-09-01,365.99
4,10501,2019-10-01,0.0
4,10501,2019-11-01,311.99
4,10501,2019-12-01,427.99
5,10501,2019-07-01,329.99
5,10501,2019-08-01,325.99
5,10501,2019-09-01,405.99
5,10501,2019-10-01,0.0
5,10501,2019-11-01,409.99
5,10501,2019-12-01,289.99
6,10501,2019-07-01,322.99
6,10501,2019-08-01,336.99
6,10501,2019-09-01,0.0
6,10501,2019-10-01,365.99
6,10501,2019-11-01,329.99
6,10501,2019-12-01,369.99
7,10501,2019-07-01,354.99
7,10501,2019-08-01,394.99
7,10501,2019-09-01,340.99
7,10501,2019-10-01,419.99
7,10501,2019-11-01,329.99
7,10501,2019-12-01,354.99
1,10502,2019-07-01,1819.99
1,10502,2019-08-01,1749.99
1,10502,2019-09-01,2029.99
1,10502,2019-10-01,1802.99
1,10502,2019-11-01,0.0
1,10502,2019-12-01,1837.99
2,10502,2019-07-01,1942.99
2,10502,2019-08-01,1749.99
2,10502,2019-09-01,1469.99
2,10502,2019-10-01,1627.99
2,10502,2019-11-01,1487.99
2,10502,2019-12-01,1924.99
3,10502,2019-07-01,1452.99
3,10502,2019-08-01,1469.99
3,10502,2019-09-01,1994.99
3,10502,2019-10-01,1994.99
3,10502,2019-11-01,1907.99
3,10502,2019-12-01,0.0
4,10502,2019-07-01,1784.99
4,10502,2019-08-01,2047.99
4,10502,2019-09-01,1452.99
4,10502,2019-10-01,1609.99
4,10502,2019-11-01,0.0
4,10502,2019-12-01,2047.99
5,10502,2019-07-01,1942.99
5,10502,2019-08-01,1592.99
5,10502,2019-09-01,2082.99
5,10502,2019-10-01,1959.99
5,10502,2019-11-01,2029.99
5,10502,2019-12-01,1872.99
6,10502,2019-07-01,1942.99
6,10502,2019-08-01,1679.99
6,10502,2019-09-01,1767.99
6,10502,2019-10-01,1889.99
6,10502,2019-11-01,1644.99
6,10502,2019-12-01,1662.99
7,10502,2019-07-01,2047.99
7,10502,2019-08-01,1679.99
7,10502,2019-09-01,2099.99
7,10502,2019-10-01,2029.99
7,10502,2019-11-01,0.0
7,10502,2019-12-01,2064.99
1,10503,2019-07-01,814.99
1,10503,2019-08-01,923.99
1,10503,2019-09-01,772.99
1,10503,2019-10-01,713.99
1,10503,2019-11-01,772.99
1,10503,2019-12-01,0.0
2,10503,2019-07-01,747.99
2,10503,2019-08-01,781.99
2,10503,2019-09-01,881.99
2,10503,2019-10-01,965.99
2,10503,2019-11-01,831.99
2,10503,2019-12-01,671.99
3,10503,2019-07-01,781.99
3,10503,2019-08-01,957.99
3,10503,2019-09-01,789.99
3,10503,2019-10-01,0.0
3,10503,2019-11-01,873.99
3,10503,2019-12-01,747.99
4,10503,2019-07-01,705.99
4,10503,2019-08-01,965.99
4,10503,2019-09-01,999.99
4,10503,2019-10-01,755.99
4,10503,2019-11-01,940.99
4,10503,2019-12-01,923.99
5,10503,2019-07-01,747.99
5,10503,2019-08-01,772.99
5,10503,2019-09-01,764.99
5,10503,2019-10-01,0.0
5,10503,2019-11-01,873.99
5,10503,2019-12-01,1007.99
6,10503,2019-07-01,907.99
6,10503,2019-08-01,823.99
6,10503,2019-09-01,907.99
6,10503,2019-10-01,797.99
6,10503,2019-11-01,898.99
6,10503,2019-12-01,856.99
7,10503,2019-07-01,856.99
7,10503,2019-08-01,839.99
7,10503,2019-09-01,898.99
7,10503,2019-10-01,713.99
7,10503,2019-11-01,697.99
7,10503,2019-12-01,797.99
1,10504,2019-07-01,722.99
1,10504,2019-08-01,628.99
1,10504,2019-09-01,655.99
1,10504,2019-10-01,0.0
1,10504,2019-11-01,709.99
1,10504,2019-12-01,743.99
2,10504,2019-07-01,567.99
2,10504,2019-08-01,716.99
2,10504,2019-09-01,661.99
2,10504,2019-10-01,695.99
2,10504,2019-11-01,567.99
2,10504,2019-12-01,553.99
3,10504,2019-07-01,810.99
3,10504,2019-08-01,675.99
3,10504,2019-09-01,770.99
3,10504,2019-10-01,614.99
3,10504,2019-11-01,621.99
3,10504,2019-12-01,682.99
4,10504,2019-07-01,776.99
4,10504,2019-08-01,803.99
4,10504,2019-09-01,716.99
4,10504,2019-10-01,790.99
4,10504,2019-11-01,695.99
4,10504,2019-12-01,797.99
5,10504,2019-07-01,587.99
5,10504,2019-08-01,770.99
5,10504,2019-09-01,776.99
5,10504,2019-10-01,729.99
5,10504,2019-11-01,736.99
5,10504,2019-12-01,756.99
6,10504,2019-07-01,0.0
6,10504,2019-08-01,594.99
6,10504,2019-09-01,756.99
6,10504,2019-10-01,601.99
6,10504,2019-11-01,560.99
6,10504,2019-12-01,0.0
7,10504,2019-07-01,0.0
7,10504,2019-08-01,743.99
7,10504,2019-09-01,540.99
7,10504,2019-10-01,0.0
7,10504,2019-11-01,803.99
7,10504,2019-12-01,540.99
1,10505,2019-07-01,608.99
1,10505,2019-08-01,592.99
1,10505,2019-09-01,565.99
1,10505,2019-10-01,586.99
1,10505,2019-11-01,0.0
1,10505,2019-12-01,570.99
2,10505,2019-07-01,430.99
2,10505,2019-08-01,560.99
2,10505,2019-09-01,640.99
2,10505,2019-10-01,457.99
2,10505,2019-11-01,468.99
2,10505,2019-12-01,430.99
3,10505,2019-07-01,538.99
3,10505,2019-08-01,576.99
3,10505,2019-09-01,581.99
3,10505,2019-10-01,441.99
3,10505,2019-11-01,479.99
3,10505,2019-12-01,640.99
4,10505,2019-07-01,457.99
4,10505,2019-08-01,516.99
4,10505,2019-09-01,506.99
4,10505,2019-10-01,490.99
4,10505,2019-11-01,0.0
4,10505,2019-12-01,560.99
5,10505,2019-07-01,463.99
5,10505,2019-08-01,457.99
5,10505,2019-09-01,473.99
5,10505,2019-10-01,516.99
5,10505,2019-11-01,0.0
5,10505,2019-12-01,479.99
6,10505,2019-07-01,597.99
6,10505,2019-08-01,597.99
6,10505,2019-09-01,495.99
6,10505,2019-10-01,522.99
6,10505,2019-11-01,597.99
6,10505,2019-12-01,560.99
7,10505,2019-07-01,619.99
7,10505,2019-08-01,570.99
7,10505,2019-09-01,576.99
7,10505,2019-10-01,516.99
7,10505,2019-11-01,473.99
7,10505,2019-12-01,0.0
1,10506,2019-07-01,771.99
1,10506,2019-08-01,734.99
1,10506,2019-09-01,594.99
1,10506,2019-10-01,749.99
1,10506,2019-11-01,624.99
1,10506,2019-12-01,609.99
2,10506,2019-07-01,675.99
2,10506,2019-08-01,815.99
2,10506,2019-09-01,727.99
2,10506,2019-10-01,727.99
2,10506,2019-11-01,0.0
2,10506,2019-12-01,602.99
3,10506,2019-07-01,0.0
3,10506,2019-08-01,624.99
3,10506,2019-09-01,668.99
3,10506,2019-10-01,727.99
3,10506,2019-11-01,778.99
3,10506,2019-12-01,749.99
4,10506,2019-07-01,653.99
4,10506,2019-08-01,616.99
4,10506,2019-09-01,837.99
4,10506,2019-10-01,616.99
4,10506,2019-11-01,0.0
4,10506,2019-12-01,638.99
5,10506,2019-07-01,594.99
5,10506,2019-08-01,653.99
5,10506,2019-09-01,675.99
5,10506,2019-10-01,807.99
5,10506,2019-11-01,0.0
5,10506,2019-12-01,829.99
6,10506,2019-07-01,624.99
6,10506,2019-08-01,587.99
6,10506,2019-09-01,778.99
6,10506,2019-10-01,594.99
6,10506,2019-11-01,682.99
6,10506,2019-12-01,624.99
7,10506,2019-07-01,778.99
7,10506,2019-08-01,837.99
7,10506,2019-09-01,719.99
7,10506,2019-10-01,653.99
7,10506,2019-11-01,793.99
7,10506,2019-12-01,881.99
1,10507,2019-07-01,0.0
1,10507,2019-08-01,268.99
1,10507,2019-09-01,281.99
1,10507,2019-10-01,281.99
1,10507,2019-11-01,213.99
1,10507,2019-12-01,215.99
2,10507,2019-07-01,276.99
2,10507,2019-08-01,196.99
2,10507,2019-09-01,220.99
2,10507,2019-10-01,213.99
2,10507,2019-11-01,222.99
2,10507,2019-12-01,0.0
3,10507,2019-07-01,239.99
3,10507,2019-08-01,0.0
3,10507,2019-09-01,266.99
3,10507,2019-10-01,266.99
3,10507,2019-11-01,278.99
3,10507,2019-12-01,198.99
4,10507,2019-07-01,254.99
4,10507,2019-08-01,256.99
4,10507,2019-09-01,0.0
4,10507,2019-10-01,208.99
4,10507,2019-11-01,0.0
4,10507,2019-12-01,235.99
5,10507,2019-07-01,0.0
5,10507,2019-08-01,198.99
5,10507,2019-09-01,227.99
5,10507,2019-10-01,271.99
5,10507,2019-11-01,0.0
5,10507,2019-12-01,256.99
6,10507,2019-07-01,251.99
6,10507,2019-08-01,203.99
6,10507,2019-09-01,259.99
6,10507,2019-10-01,230.99
6,10507,2019-11-01,256.99
6,10507,2019-12-01,283.99
7,10507,2019-07-01,251.99
7,10507,2019-08-01,259.99
7,10507,2019-09-01,283.99
7,10507,2019-10-01,242.99
7,10507,2019-11-01,220.99
7,10507,2019-12-01,242.99
1,10508,2019-07-01,542.99
1,10508,2019-08-01,532.99
1,10508,2019-09-01,392.99
1,10508,2019-10-01,0.0
1,10508,2019-11-01,439.99
1,10508,2019-12-01,392.99
2,10508,2019-07-01,472.99
2,10508,2019-08-01,420.99
2,10508,2019-09-01,406.99
2,10508,2019-10-01,402.99
2,10508,2019-11-01,561.99
2,10508,2019-12-01,411.99
3,10508,2019-07-01,0.0
3,10508,2019-08-01,0.0
3,10508,2019-09-01,509.99
3,10508,2019-10-01,532.99
3,10508,2019-11-01,472.99
3,10508,2019-12-01,0.0
4,10508,2019-07-01,551.99
4,10508,2019-08-01,532.99
4,10508,2019-09-01,430.99
4,10508,2019-10-01,472.99
4,10508,2019-11-01,378.99
4,10508,2019-12-01,0.0
5,10508,2019-07-01,523.99
5,10508,2019-08-01,388.99
5,10508,2019-09-01,481.99
5,10508,2019-10-01,434.99
5,10508,2019-11-01,504.99
5,10508,2019-12-01,434.99
6,10508,2019-07-01,388.99
6,10508,2019-08-01,397.99
6,10508,2019-09-01,0.0
6,10508,2019-10-01,467.99
6,10508,2019-11-01,486.99
6,10508,2019-12-01,532.99
7,10508,2019-07-01,444.99
7,10508,2019-08-01,504.99
7,10508,2019-09-01,495.99
7,10508,2019-10-01,374.99
7,10508,2019-11-01,444.99
7,10508,2019-12-01,546.99
1,10509,2019-07-01,1045.99
1,10509,2019-08-01,1148.99
1,10509,2019-09-01,1169.99
1,10509,2019-10-01,1221.99
1,10509,2019-11-01,0.0
1,10509,2019-12-01,1231.99
2,10509,2019-07-01,1086.99
2,10509,2019-08-01,1190.99
2,10509,2019-09-01,838.99
2,10509,2019-10-01,1148.99
2,10509,2019-11-01,1003.99
2,10509,2019-12-01,972.99
3,10509,2019-07-01,983.99
3,10509,2019-08-01,1242.99
3,10509,2019-09-01,941.99
3,10509,2019-10-01,0.0
3,10509,2019-11-01,972.99
3,10509,2019-12-01,941.99
4,10509,2019-07-01,1107.99
4,10509,2019-08-01,1035.99
4,10509,2019-09-01,0.0
4,10509,2019-10-01,1221.99
4,10509,2019-11-01,1138.99
4,10509,2019-12-01,1035.99
5,10509,2019-07-01,1159.99
5,10509,2019-08-01,0.0
5,10509,2019-09-01,921.99
5,10509,2019-10-01,828.99
5,10509,2019-11-01,1138.99
5,10509,2019-12-01,910.99
6,10509,2019-07-01,879.99
6,10509,2019-08-01,921.99
6,10509,2019-09-01,1107.99
6,10509,2019-10-01,859.99
6,10509,2019-11-01,1045.99
6,10509,2019-12-01,921.99
7,10509,2019-07-01,952.99
7,10509,2019-08-01,910.99
7,10509,2019-09-01,0.0
7,10509,2019-10-01,910.99
7,10509,2019-11-01,1169.99
7,10509,2019-12-01,848.99
1,10510,2019-07-01,194.99
1,10510,2019-08-01,168.99
1,10510,2019-09-01,154.99
1,10510,2019-10-01,151.99
1,10510,2019-11-01,194.99
1,10510,2019-12-01,175.99
2,10510,2019-07-01,173.99
2,10510,2019-08-01,179.99
2,10510,2019-09-01,207.99
2,10510,2019-10-01,222.99
2,10510,2019-11-01,0.0
2,10510,2019-12-01,151.99
3,10510,2019-07-01,0.0
3,10510,2019-08-01,175.99
3,10510,2019-09-01,168.99
3,10510,2019-10-01,177.99
3,10510,2019-11-01,160.99
3,10510,2019-12-01,166.99
4,10510,2019-07-01,175.99
4,10510,2019-08-01,168.99
4,10510,2019-09-01,177.99
4,10510,2019-10-01,188.99
4,10510,2019-11-01,181.99
4,10510,2019-12-01,0.0
5,10510,2019-07-01,196.99
5,10510,2019-08-01,222.99
5,10510,2019-09-01,0.0
5,10510,2019-10-01,202.99
5,10510,2019-11-01,154.99
5,10510,2019-12-01,220.99
6,10510,2019-07-01,222.99
6,10510,2019-08-01,196.99
6,10510,2019-09-01,173.99
6,10510,2019-10-01,192.99
6,10510,2019-11-01,152.99
6,10510,2019-12-01,188.99
7,10510,2019-07-01,183.99
7,10510,2019-08-01,0.0
7,10510,2019-09-01,0.0
7,10510,2019-10-01,211.99
7,10510,2019-11-01,202.99
7,10510,2019-12-01,224.99
1,10511,2019-07-01,476.99
1,10511,2019-08-01,572.99
1,10511,2019-09-01,476.99
1,10511,2019-10-01,439.99
1,10511,2019-11-01,0.0
1,10511,2019-12-01,508.99
2,10511,2019-07-01,588.99
2,10511,2019-08-01,471.99
2,10511,2019-09-01,598.99
2,10511,2019-10-01,0.0
2,10511,2019-11-01,429.99
2,10511,2019-12-01,625.99
3,10511,2019-07-01,535.99
3,10511,2019-08-01,482.99
3,10511,2019-09-01,535.99
3,10511,2019-10-01,461.99
3,10511,2019-11-01,572.99
3,10511,2019-12-01,0.0
4,10511,2019-07-01,588.99
4,10511,2019-08-01,0.0
4,10511,2019-09-01,0.0
4,10511,2019-10-01,545.99
4,10511,2019-11-01,572.99
4,10511,2019-12-01,614.99
5,10511,2019-07-01,577.99
5,10511,2019-08-01,498.99
5,10511,2019-09-01,0.0
5,10511,2019-10-01,508.99
5,10511,2019-11-01,0.0
5,10511,2019-12-01,630.99
6,10511,2019-07-01,561.99
6,10511,2019-08-01,423.99
6,10511,2019-09-01,476.99
6,10511,2019-10-01,434.99
6,10511,2019-11-01,545.99
6,10511,2019-12-01,450.99
7,10511,2019-07-01,461.99
7,10511,2019-08-01,609.99
7,10511,2019-09-01,514.99
7,10511,2019-10-01,551.99
7,10511,2019-11-01,540.99
7,10511,2019-12-01,466.99
1,10512,2019-07-01,386.99
1,10512,2019-08-01,329.99
1,10512,2019-09-01,392.99
1,10512,2019-10-01,273.99
1,10512,2019-11-01,323.99
1,10512,2019-12-01,323.99
2,10512,2019-07-01,296.99
2,10512,2019-08-01,333.99
2,10512,2019-09-01,287.99
2,10512,2019-10-01,346.99
2,10512,2019-11-01,356.99
2,10512,2019-12-01,359.99
3,10512,2019-07-01,316.99
3,10512,2019-08-01,329.99
3,10512,2019-09-01,376.99
3,10512,2019-10-01,320.99
3,10512,2019-11-01,326.99
3,10512,2019-12-01,333.99
4,10512,2019-07-01,326.99
4,10512,2019-08-01,0.0
4,10512,2019-09-01,0.0
4,10512,2019-10-01,267.99
4,10512,2019-11-01,392.99
4,10512,2019-12-01,395.99
5,10512,2019-07-01,362.99
5,10512,2019-08-01,293.99
5,10512,2019-09-01,359.99
5,10512,2019-10-01,270.99
5,10512,2019-11-01,329.99
5,10512,2019-12-01,386.99
6,10512,2019-07-01,333.99
6,10512,2019-08-01,379.99
6,10512,2019-09-01,376.99
6,10512,2019-10-01,392.99
6,10512,2019-11-01,313.99
6,10512,2019-12-01,320.99
7,10512,2019-07-01,300.99
7,10512,2019-08-01,313.99
7,10512,2019-09-01,0.0
7,10512,2019-10-01,356.99
7,10512,2019-11-01,362.99
7,10512,2019-12-01,362.99
1,10513,2019-07-01,0.0
1,10513,2019-08-01,352.99
1,10513,2019-09-01,373.99
1,10513,2019-10-01,452.99
1,10513,2019-11-01,410.99
1,10513,2019-12-01,468.99
2,10513,2019-07-01,481.99
2,10513,2019-08-01,385.99
2,10513,2019-09-01,377.99
2,10513,2019-10-01,361.99
2,10513,2019-11-01,485.99
2,10513,2019-12-01,340.99
3,10513,2019-07-01,460.99
3,10513,2019-08-01,410.99
3,10513,2019-09-01,352.99
3,10513,2019-10-01,481.99
3,10513,2019-11-01,365.99
3,10513,2019-12-01,365.99
4,10513,2019-07-01,448.99
4,10513,2019-08-01,419.99
4,10513,2019-09-01,468.99
4,10513,2019-10-01,402.99
4,10513,2019-11-01,336.99
4,10513,2019-12-01,348.99
5,10513,2019-07-01,489.99
5,10513,2019-08-01,0.0
5,10513,2019-09-01,402.99
5,10513,2019-10-01,456.99
5,10513,2019-11-01,489.99
5,10513,2019-12-01,398.99
6,10513,2019-07-01,439.99
6,10513,2019-08-01,0.0
6,10513,2019-09-01,497.99
6,10513,2019-10-01,394.99
6,10513,2019-11-01,373.99
6,10513,2019-12-01,464.99
7,10513,2019-07-01,348.99
7,10513,2019-08-01,468.99
7,10513,2019-09-01,356.99
7,10513,2019-10-01,444.99
7,10513,2019-11-01,410.99
7,10513,2019-12-01,468.99
1,10514,2019-07-01,643.99
1,10514,2019-08-01,603.99
1,10514,2019-09-01,626.99
1,10514,2019-10-01,626.99
1,10514,2019-11-01,523.99
1,10514,2019-12-01,0.0
2,10514,2019-07-01,597.99
2,10514,2019-08-01,557.99
2,10514,2019-09-01,586.99
2,10514,2019-10-01,569.99
2,10514,2019-11-01,615.99
2,10514,2019-12-01,557.99
3,10514,2019-07-01,482.99
3,10514,2019-08-01,517.99
3,10514,2019-09-01,511.99
3,10514,2019-10-01,500.99
3,10514,2019-11-01,546.99
3,10514,2019-12-01,500.99
4,10514,2019-07-01,0.0
4,10514,2019-08-01,534.99
4,10514,2019-09-01,488.99
4,10514,2019-10-01,609.99
4,10514,2019-11-01,684.99
4,10514,2019-12-01,523.99
5,10514,2019-07-01,597.99
5,10514,2019-08-01,678.99
5,10514,2019-09-01,471.99
5,10514,2019-10-01,0.0
5,10514,2019-11-01,505.99
5,10514,2019-12-01,0.0
6,10514,2019-07-01,586.99
6,10514,2019-08-01,643.99
6,10514,2019-09-01,551.99
6,10514,2019-10-01,546.99
